matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
research-code-bench,researchcodebench,ResearchCodeBench,claude-opus-4-6,terminus-2,0.003145,,,,,scaled pass@1,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Public paper/leaderboard results in the JSON report scaled pass@1, which is LoC-weighted. The Harbor matrix covers all 212 snippet tasks and aggregates unweighted task success, matching the adapter parity metric success_rate (%) rather than scaled_success_rate. Because the JSON does not contain the unweighted success_rate (%) metric, no external doc_metric is directly comparable."
research-code-bench,researchcodebench,ResearchCodeBench,claude-opus-4-6,claude-code,0.606918,,,,,scaled pass@1,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Public paper/leaderboard results in the JSON report scaled pass@1, which is LoC-weighted. The Harbor matrix covers all 212 snippet tasks and aggregates unweighted task success, matching the adapter parity metric success_rate (%) rather than scaled_success_rate. Because the JSON does not contain the unweighted success_rate (%) metric, no external doc_metric is directly comparable."
research-code-bench,researchcodebench,ResearchCodeBench,gemini-3.1-pro-preview,terminus-2,0.0,,,,,scaled pass@1,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Public paper/leaderboard results in the JSON report scaled pass@1, which is LoC-weighted. The Harbor matrix covers all 212 snippet tasks and aggregates unweighted task success, matching the adapter parity metric success_rate (%) rather than scaled_success_rate. Because the JSON does not contain the unweighted success_rate (%) metric, no external doc_metric is directly comparable."
research-code-bench,researchcodebench,ResearchCodeBench,gemini-3.1-pro-preview,gemini-cli,0.833333,,,,,scaled pass@1,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Public paper/leaderboard results in the JSON report scaled pass@1, which is LoC-weighted. The Harbor matrix covers all 212 snippet tasks and aggregates unweighted task success, matching the adapter parity metric success_rate (%) rather than scaled_success_rate. Because the JSON does not contain the unweighted success_rate (%) metric, no external doc_metric is directly comparable."
research-code-bench,researchcodebench,ResearchCodeBench,gemini-3-flash-preview,terminus-2,0.001572,,,,,scaled pass@1,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Public paper/leaderboard results in the JSON report scaled pass@1, which is LoC-weighted. The Harbor matrix covers all 212 snippet tasks and aggregates unweighted task success, matching the adapter parity metric success_rate (%) rather than scaled_success_rate. Because the JSON does not contain the unweighted success_rate (%) metric, no external doc_metric is directly comparable."
research-code-bench,researchcodebench,ResearchCodeBench,gemini-3-flash-preview,gemini-cli,0.710692,,,,,scaled pass@1,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Public paper/leaderboard results in the JSON report scaled pass@1, which is LoC-weighted. The Harbor matrix covers all 212 snippet tasks and aggregates unweighted task success, matching the adapter parity metric success_rate (%) rather than scaled_success_rate. Because the JSON does not contain the unweighted success_rate (%) metric, no external doc_metric is directly comparable."
scicode,scicode,SciCode,gpt-5.4,terminus-2,0.468704,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gpt-5.4,codex,0.582241,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gpt-5-mini,terminus-2,0.429594,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gpt-5-mini,codex,0.225945,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gpt-5-nano,terminus-2,0.194344,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gpt-5-nano,codex,0.004167,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,claude-haiku-4-5-20251001,terminus-2,0.345149,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,claude-haiku-4-5-20251001,claude-code,0.36614,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,claude-sonnet-4-6,terminus-2,0.438591,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,claude-sonnet-4-6,claude-code,0.453306,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,claude-opus-4-6,terminus-2,0.484882,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,claude-opus-4-6,claude-code,0.48784,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gemini-3.1-pro-preview,terminus-2,0.550071,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gemini-3.1-pro-preview,gemini-cli,0.537171,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gemini-3-flash-preview,terminus-2,0.511254,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
scicode,scicode,SciCode,gemini-3-flash-preview,gemini-cli,0.143681,,,,,,main_problem pass@1,2024-11,https://artificialanalysis.ai/evaluations/scicode,no_model_match,subset_or_variant,identity,True,parity_experiment,"Use subproblem pass@1 (paper, standard) because Harbor runs the 80-task without-background SciCode setup and scores sub-step correctness. Harbor aggregates as macro per-problem sub-step accuracy (steps_passed/total_steps per main problem, then mean across problems), while the paper metric may be a subproblem-level aggregate; parity supports the Harbor implementation on the 80-problem without-background setup, but the aggregation distinction should be noted."
